Hour Ending,,,,,,,,,,,,,
MST,(mu)g/m³,(mu)g/m³,°C,m bar,Percent,W/m2,m,m/s,m/s,°,mm,mm,
Date,PM10 (1h),PM10 (24h rolling),Temperature (1h),Pressure (1h),Relative Humidity (1h),Solar Radiation (1h),Snow Depth (1h),Wind Speed Max. (1h),Wind Speed (1h),Wind Direction (1h),Precipitation (1h),Precipitation (24h rolling),Annotations
2022-04-10 10:00:00,83.21238,27.53554,-3.276,1005,41.04,528.1627,-0.0113833,2.918,0.439,332.7,0,0.12,
2022-04-10 11:00:00,59.12502,29.87059,-2.867,1005,35.76,559.7549,-0.01338774,4.106,1.452,341.1,0,0,
2022-04-10 12:00:00,13.16036,30.27707,-2.251,1004,30.39,553.3262,-0.01468266,3.727,0.842,326.8,0,0,
2022-04-10 13:00:00,13.00495,30.74126,-1.596,1004,27.68,557.2169,-0.01250136,4.311,1.744,5.815,0,0,
2022-04-10 14:00:00,12.20645,31.02205,-0.587,1003,23.85,676.0555,0,5.253,1.958,304.5,0,0,
2022-04-10 15:00:00,18.12019,31.51633,-0.535,1003,22.31,398.3577,-0.01004622,5.53,2.25,320.4,0,0,
2022-04-10 16:00:00,16.91413,31.97418,-0.842,1003,30.76,505.547,-0.01645653,8.23,4.157,9.55,0,0,
2022-04-10 17:00:00,9.054231,32.1415,-2.241,1003,41.66,228.048,-0.02068348,8.05,4.576,32.92,0,0,
2022-04-10 18:00:00,10.51924,32.36524,-3.436,1004,46.8,72.03358,-0.01172902,8.33,3.288,32.22,0,0,
2022-04-10 19:00:00,8.033825,32.18151,-4.325,1004,56.34,11.64559,0.007958468,4.751,1.916,134.4,0,0,
2022-04-10 20:00:00,6.362968,32.0411,-5.683,1005,74.94,0.4379018,-0.01245482,3.052,0.991,140.9,0.08,0.08,
2022-04-10 21:00:00,4.137678,31.78596,-5.854,1005,74.33,0,0,0.942,0.004,94.7,0,0.08,
2022-04-10 22:00:00,4.634361,31.67128,-5.991,1005,72.53,0,0.003255325,5.181,0.339,17.06,0,0.08,
2022-04-10 23:00:00,19.1213,32.11449,-6.687,1005,68.49,0,0,5.827,3.005,1.702,0.16,0.24,
2022-04-11 00:00:00,7.308457,32.0891,-6.857,1005,53.94,0,-0.01229825,6.738,2.915,8.68,0,0.24,
2022-04-11 01:00:00,6.177851,31.98193,-7.246,1005,48.33,0,0,7.608,2.63,12.17,0,0.24,
2022-04-11 02:00:00,6.715077,31.77397,-7.529,1005,48.13,0,0,4.803,1.654,2.212,0,0.24,
2022-04-11 03:00:00,7.149596,31.08335,-7.665,1005,49.1,0,-0.01007573,4.588,2.09,355.2,0,0.24,
2022-04-11 04:00:00,8.5629,29.97008,-8.07,1005,51.35,0,-0.01017157,3.82,1.367,3.367,0,0.24,
2022-04-11 05:00:00,11.22057,28.8733,-8.54,1004,53.11,0,-0.01382629,3.103,1.121,358.7,0,0.24,
2022-04-11 06:00:00,12.34691,26.70339,-9.15,1004,56.37,0.01928083,-0.01239674,4.106,1.679,349.5,0,0.24,
2022-04-11 07:00:00,6.839526,23.55868,-9.2,1004,54.29,21.27158,-0.01004124,4.147,1.354,345.7,0,0.24,
2022-04-11 08:00:00,7.275574,20.18986,-9.01,1004,51.71,85.58469,0,4.413,1.231,20.64,0,0.24,
2022-04-11 09:00:00,6.542678,14.90609,-8.35,1004,46.2,230.6478,0,4.731,1.462,37.51,0,0.24,
2022-04-11 10:00:00,7.152726,11.73694,-7.638,1004,40.67,412.8065,-0.01099994,5.325,2.102,18.63,0,0.24,
2022-04-11 11:00:00,11.6673,9.759536,-7.406,1004,46.79,425.9226,0,6.287,2.505,354.4,0,0.24,
2022-04-11 12:00:00,11.942,9.708771,-6.678,1004,45.34,586.1784,0,6.984,3.216,340.7,0,0.24,
2022-04-11 13:00:00,12.64273,9.693678,-6.376,1003,38.92,586.9519,0,7.496,4.035,19.58,0,0.24,
2022-04-11 14:00:00,8.859962,9.554241,-6.167,1003,38.26,535.6923,0,8.15,3.998,26.65,0,0.24,
2022-04-11 15:00:00,9.139665,9.180053,-5.85,1003,36.15,428.5837,-0.01235439,8.34,3.527,25.04,0,0.24,
2022-04-11 16:00:00,13.34668,9.031408,-5.637,1004,33.21,361.695,-0.01247932,7.496,2.889,26.4,0,0.24,
2022-04-11 17:00:00,15.25276,9.28968,-5.808,1004,33.12,226.5816,-0.01848096,9.29,3.936,11.03,0,0.24,
2022-04-11 18:00:00,25.50894,9.914251,-6.242,1004,34.49,117.4154,-0.01512103,8.23,3.882,9.38,0,0.24,
2022-04-11 19:00:00,21.22502,10.46388,-6.868,1005,33.12,46.15588,-0.01249751,9.49,4.273,8.01,0,0.24,
2022-04-11 20:00:00,35.68957,11.68583,-7.665,1005,39.39,3.459435,-0.0124498,7.629,3.53,8.24,0,0.16,
2022-04-11 21:00:00,33.54483,12.91112,-8.39,1006,51.7,0,0,8.77,3.261,351.8,0,0.16,
2022-04-11 22:00:00,29.99521,13.96783,-8.79,1006,51.03,0,0,8.58,3.865,0.474,0,0.16,
2022-04-11 23:00:00,25.31138,14.22575,-9.13,1007,50.92,0,0.003633577,7.905,3.521,4.587,0,0,
2022-04-12 00:00:00,30.17362,15.17846,-9.39,1007,48.64,0,0,7.905,3.639,4.058,0,0,
2022-04-12 01:00:00,30.23973,16.18104,-9.76,1008,48.81,0,0.003869106,7.547,3.343,8.74,0,0,
2022-04-12 02:00:00,21.45167,16.79506,-10.22,1008,54.3,0,0,8.04,2.701,347.5,0,0,
2022-04-12 03:00:00,24.51414,17.51859,-10.7,1009,56.04,0,0.000636087,7.956,2.457,352.7,0,0,
2022-04-12 04:00:00,25.2779,18.21505,-11.07,1009,54.33,0,0,5.919,3.026,347.7,0,0,
2022-04-12 05:00:00,22.34131,18.67841,-11.45,1010,55.24,0,0,5.571,2.222,0.643,0,0,
2022-04-12 06:00:00,28.73654,19.36131,-11.75,1010,55.74,0.2059301,0,6.748,3.06,349.1,0,0,
2022-04-12 07:00:00,25.30219,20.13059,-11.87,1011,55.48,21.95456,0.000952401,6.83,3.455,346.2,0,0,
2022-04-12 08:00:00,25.60992,20.89452,-11.74,1011,53.59,105.2743,0.000435285,5.509,2.441,344.4,0,0,
2022-04-12 09:00:00,19.01457,21.41418,-11.61,1012,52.92,171.0609,0,6.502,2.538,334.7,0,0,
2022-04-12 10:00:00,20.77479,21.98177,-11.11,1012,50.74,262.47,0,5.212,1.887,348.3,0,0,
2022-04-12 11:00:00,13.04008,22.03897,-10.3,1012,46.63,419.8922,0,6.277,2.572,354.4,0,0,
2022-04-12 12:00:00,18.53225,22.31356,-9.72,1013,42.3,470.2021,0,7.076,3.275,7.202,0,0,
2022-04-12 13:00:00,16.63876,22.48006,-8.99,1013,40.59,546.3022,0,6.707,3.288,13.72,0,0,
2022-04-12 14:00:00,14.98024,22.73507,-8.58,1013,41.49,552.8743,0,7.055,3.139,347.8,0,0,
2022-04-12 15:00:00,12.7412,22.88514,-8.5,1013,41.84,464.6366,0,6.492,3.287,8.49,0,0,
2022-04-12 16:00:00,12.94686,22.86848,-8.49,1013,40.06,378.5085,-0.01372423,5.55,2.28,14.93,0,0,
2022-04-12 17:00:00,8.816006,22.60028,-8.77,1013,42.73,272.5859,-0.01273736,5.417,2.07,15.95,0,0,
2022-04-12 18:00:00,13.77991,22.11157,-8.95,1013,42.64,200.5179,-0.0127729,4.536,1.65,28.36,0,0,
2022-04-12 19:00:00,7.956799,21.55873,-9.63,1014,45.15,68.05128,-0.01653348,5.079,2.369,42.96,0,0,
2022-04-12 20:00:00,9.506246,20.46776,-10.4,1014,48.01,5.601942,-0.01561038,5.243,2.716,41.96,0,0,
2022-04-12 21:00:00,12.39135,19.58636,-10.93,1015,50.78,0,-0.01565749,5.919,2.654,30.23,0,0,
2022-04-12 22:00:00,21.87858,19.24817,-11.33,1015,50.76,0,-0.01165352,5.98,2.222,18.11,0,0,
2022-04-12 23:00:00,32.47995,19.54686,-11.86,1015,52.18,0,-0.01059492,6.021,2.918,28.54,0,0,
2022-04-13 00:00:00,53.76382,20.52978,-12.38,1015,54.81,0,-0.01101603,6.031,2.796,37.87,0,0,
2022-04-13 01:00:00,46.1819,21.19404,-12.82,1015,57.76,0,-0.01436959,4.762,2.438,38.22,0,0,
2022-04-13 02:00:00,36.75679,21.83175,-13.09,1015,58.23,0,-0.01376508,4.342,2.423,30.21,0,0,
2022-04-13 03:00:00,33.36517,22.20055,-12.99,1015,57.18,0,-0.01376882,3.492,1.332,9,0,0,
2022-04-13 04:00:00,51.00897,23.27267,-13.25,1015,55.15,0,-0.01096111,3.912,1.518,3.022,0,0,
2022-04-13 05:00:00,21.17406,23.22404,-13.82,1015,61.47,0,-0.01008976,1.649,0.071,52.45,0,0,
2022-04-13 06:00:00,105.0624,26.40428,-13.36,1015,60.07,0.4770369,0,2.898,0.485,287.9,0,0,
2022-04-13 07:00:00,141.5501,31.24795,-12.8,1015,53.95,51.80547,0,4.372,2.716,309.8,0,0,
2022-04-13 08:00:00,213.4889,39.07624,-12.22,1015,50.93,152.3084,0,5.192,2.941,311.8,0,0,
2022-04-13 09:00:00,142.9706,44.24107,-11.38,1015,45.26,302.305,-0.0148476,5.704,3.196,320.6,0,0,
2022-04-13 10:00:00,36.02879,44.87666,-10.48,1015,39.27,445.0871,-0.01304346,5.13,2.615,20.97,0,0,
2022-04-13 11:00:00,20.84609,45.2019,-10.04,1014,42.61,421.7803,-0.01374066,5.53,2.913,2.23,0,0,
2022-04-13 12:00:00,30.44552,45.69829,-8.75,1014,40.26,522.5184,-0.0106339,5.673,3.014,342.9,0,0,
2022-04-13 13:00:00,36.48117,46.52506,-8.43,1014,40.05,450.9756,-0.01066671,5.99,2.78,21.7,0,0,
2022-04-13 14:00:00,24.09963,46.90503,-7.555,1014,38.92,465.4887,-0.0103198,4.946,2.658,32.91,0,0,
2022-04-13 15:00:00,21.23705,47.25903,-7.012,1013,40.54,518.5369,0,6.236,3.07,34.62,0,0,
2022-04-13 16:00:00,24.83464,47.75435,-6.439,1013,38.19,622.6505,0,6.4,3.108,27.35,0,0,
2022-04-13 17:00:00,8.915654,47.7585,-6.297,1013,37.51,507.6549,0,6.164,3.615,29.99,0,0,
2022-04-13 18:00:00,12.45878,47.70346,-7.092,1013,40.61,253.7336,-0.01053132,7.895,4.523,30.6,0,0,
2022-04-13 19:00:00,7.224826,47.67296,-8.21,1013,46.54,72.73149,-0.01725845,6.543,4.285,25.62,0,0,
2022-04-13 20:00:00,3.550705,47.42481,-9.16,1013,49.51,6.345493,-0.01825972,6.052,3.766,24.5,0,0,
2022-04-13 21:00:00,7.424086,47.21784,-9.58,1013,49.83,0,-0.01848951,4.608,2.694,25.07,0,0,
2022-04-13 22:00:00,7.637343,46.62445,-9.91,1013,51.14,0,-0.02194876,4.936,1.946,41.07,0,0,
2022-04-13 23:00:00,10.99677,45.72932,-10.37,1013,52.3,0,-0.02484254,4.485,1.224,49.02,0,0,
2022-04-14 00:00:00,7.792259,43.81384,-10.76,1013,52.89,0,-0.02856642,3.215,0.782,51.52,0,0,
2022-04-14 01:00:00,11.0255,42.34899,-11.06,1012,54.45,0,-0.0287766,3.328,1.065,25.84,0,0,
2022-04-14 02:00:00,10.55012,41.25705,-11.18,1012,56.19,0,-0.02845507,3.297,1.405,26.22,0,0,
2022-04-14 03:00:00,20.3707,40.71561,-11.81,1012,58.41,0,-0.0264133,2.181,0.598,23.46,0,0,
2022-04-14 04:00:00,16.44041,39.27525,-13.33,1011,67.01,0,-0.02031689,1.198,0.066,146.3,0,0,
2022-04-14 05:00:00,41.6457,40.12824,-14.18,1011,72.19,0,-0.01914526,0,0,0,0,0,
2022-04-14 06:00:00,76.86588,38.95338,-13.89,1011,73.55,0.399726,-0.01960097,0,0,0,0,0,
2022-04-14 07:00:00,91.77811,36.87955,-13.75,1011,73.76,33.73405,-0.01938363,1.618,0.129,154.3,0,0,
2022-04-14 08:00:00,135.7402,33.64002,-12.29,1011,67.21,120.9214,-0.01940602,2.007,0.297,161.4,0,0,
2022-04-14 09:00:00,124.557,32.87279,-9.99,1011,52.69,244.9641,-0.0163014,4.547,1.68,301.3,0,0,
2022-04-14 10:00:00,184.6196,39.06407,-9.11,1010,46.29,395.0586,0,5.345,2.986,293.6,0,0,
2022-04-14 11:00:00,85.83816,41.77208,-7.74,1010,40.16,561.0344,0,5.642,3.119,8.73,0,0,
2022-04-14 12:00:00,68.54381,43.3595,-7.374,1009,38.95,544.4716,0,6.124,3.666,25.14,0,0,
2022-04-14 13:00:00,67.22829,44.64063,-6.624,1009,38.71,670.2557,0,6.615,3.757,27.26,0,0,
2022-04-14 14:00:00,48.18879,45.64435,-6.033,1009,38.51,771.5008,0,7.332,3.917,25.01,0,0,
2022-04-14 15:00:00,33.10221,46.13873,-5.738,1009,36.74,737.5323,0,7.946,3.733,25.35,0,0,
2022-04-14 16:00:00,18.75418,45.88538,-5.836,1009,36.15,653.4202,0,7.434,3.848,26.6,0,0,
2022-04-14 17:00:00,22.49674,46.45126,-6.404,1009,37.26,437.8707,-0.01380489,6.871,4.015,22.65,0,0,
2022-04-14 18:00:00,15.50283,46.57809,-6.983,1009,38.94,240.0942,-0.01247063,6.912,3.489,32.64,0,0,
2022-04-14 19:00:00,10.22692,46.70318,-7.944,1009,42.97,84.85243,-0.01258299,6.799,3.465,35.81,0,0,
2022-04-14 20:00:00,32.78344,47.92121,-8.81,1009,47.45,5.546302,0,6.103,2.955,35.81,0,0,
2022-04-14 21:00:00,38.84934,49.23059,-9.46,1010,49.4,0,-0.01806501,5.816,2.998,34.75,0,0,
2022-04-14 22:00:00,54.45348,51.18127,-9.87,1010,51.18,0,-0.01842723,3.994,2.024,34.45,0,0,
2022-04-14 23:00:00,46.1977,52.64797,-10.43,1010,52.59,0,-0.01726293,4.137,0.653,31.42,0,0,
2022-04-15 00:00:00,35.93126,53.82043,-11.86,1010,59.38,0,0,2.263,0.596,29.41,0,0,
2022-04-15 01:00:00,66.0826,56.11448,-12.37,1010,61.51,0,0,3.011,0.63,19.43,0,0,
2022-04-15 02:00:00,38.2808,57.26992,-13.76,1010,68.14,0,-0.01522657,0.942,0.007,113.5,0,0,
2022-04-15 03:00:00,50.24379,58.51463,-14.59,1010,74.91,0,-0.01237256,0,0,0,0,0,
2022-04-15 04:00:00,60.74715,60.36075,-15.09,1010,78.61,0,0,0,0,0,0,0,
2022-04-15 05:00:00,59.08273,61.08729,-15.39,1010,77.83,0,0,0.307,0.003,39.91,0,0,
2022-04-15 06:00:00,125.8465,63.12815,-15.66,1010,77.71,0.1707893,0,0,0,0,0,0,
2022-04-15 07:00:00,123.6722,64.45707,-15.65,1011,77.02,17.39681,0,0.942,0.019,358.7,0,0,
2022-04-15 08:00:00,148.3713,64.98337,-14.81,1011,74.6,82.20029,0,0.041,0,150.5,0,0,
2022-04-15 09:00:00,252.9119,70.33149,-10.5,1011,53.22,396.2361,-0.01279249,1.802,0.184,98.2,0,0,
2022-04-15 10:00:00,73.74524,65.71172,-7.559,1010,38.59,497.8892,0,2.171,0.334,140.4,0,0,
2022-04-15 11:00:00,82.70496,65.58118,-6.583,1010,33.64,631.3892,0,4.526,0.861,9.32,0,0,
2022-04-15 12:00:00,142.8205,68.67603,-5.342,1010,32.23,600.2388,0,4.352,1.465,195.2,0,0,
2022-04-15 13:00:00,114.5679,70.64852,-5.101,1010,30.4,410.1898,0,3.717,1.304,23.8,0,0,
2022-04-15 14:00:00,88.62856,72.33351,-4.376,1010,31.96,392.4751,0,3.625,0.942,346.8,0,0,
2022-04-15 15:00:00,104.7215,75.31765,-3.772,1010,34.26,387.6978,0,3.973,1.834,19.64,0,0,
2022-04-15 16:00:00,119.8946,79.53183,-2.648,1010,28.88,507.4513,0,5.673,2.002,61.9,0,0,
2022-04-15 17:00:00,83.84388,82.08796,-2.59,1010,28.22,332.7084,0,5.663,2.194,212.1,0,0,
2022-04-15 18:00:00,23.55018,82.42327,-2.343,1010,27.38,212.6319,0,4.721,0.821,199.7,0,0,
2022-04-15 19:00:00,13.0772,82.54203,-2.682,1010,29.83,88.79362,0,4.639,0.977,189.3,0,0,
2022-04-15 20:00:00,16.7912,81.87569,-3.665,1010,37.66,8.742421,0,4.413,1.555,132.7,0,0,
2022-04-15 21:00:00,17.03593,80.9668,-4.942,1011,46.43,0,0,3.553,0.657,147.1,0,0,
2022-04-15 22:00:00,13.81533,79.27354,-6.209,1011,54.45,0,0,1.556,0.084,122.5,0,0,
2022-04-15 23:00:00,25.34136,78.40453,-7.125,1012,60.93,0,0,1.659,0.046,158.4,0,0,
2022-04-16 00:00:00,51.42041,79.0499,-8.49,1012,66.78,0,0,0.266,0.001,120.6,0,0,
2022-04-16 01:00:00,62.17195,78.88696,-9.89,1012,72.95,0,0,0,0,0,0,0,
2022-04-16 02:00:00,39.17439,78.92419,-10.87,1012,76.41,0,0,0,0,0,0,0,
2022-04-16 03:00:00,76.33937,80.01151,-11.22,1012,76.86,0,0,1.864,0.07,0.24,0,0,
2022-04-16 04:00:00,118.0764,82.40023,-11.78,1012,79.17,0,0.00052558,1.434,0.023,40.16,0,0,
2022-04-16 05:00:00,117.0355,84.81493,-12.19,1011,78.99,0,0.002265465,1.137,0.007,18.7,0,0,
2022-04-16 06:00:00,143.432,85.54765,-12.69,1011,81.1,0.3264169,0.002181105,1.782,0.038,18.31,0,0,
2022-04-16 07:00:00,152.683,86.75644,-12.73,1010,80.9,16.10304,0.004294926,0.543,0.002,325.9,0,0,
2022-04-16 08:00:00,140.5608,86.431,-11.51,1010,77.65,63.98317,0.005110328,1.485,0.014,45.64,0,0,
2022-04-16 09:00:00,427.0657,93.68741,-7.312,1009,60.27,315.5355,0.000156146,0.922,0.023,60.81,0,0,
2022-04-16 10:00:00,364.9932,105.8227,-3.217,1009,41.91,488.9445,0,2.529,0.405,349.5,0,0,
2022-04-16 11:00:00,97.30592,106.4311,-1.548,1008,29.59,512.7787,0,2.365,0.414,54.97,0,0,
2022-04-16 12:00:00,42.56981,102.254,-0.356,1007,21.66,665.5438,0,5.612,1.679,160.7,0,0,
2022-04-16 13:00:00,18.42577,98.24809,0.665,1006,17.68,909.5878,0,6.103,2.729,140.7,0,0,
2022-04-16 14:00:00,20.84077,95.42359,0.946,1006,19.5,794.5543,0.001700461,6.533,2.57,139.3,0,0,
2022-04-16 15:00:00,49.77539,93.13417,0.74,1005,19.98,812.9675,0,8.87,3.987,147.7,0,0,
2022-04-16 16:00:00,24.46673,89.158,0.117,1006,19.75,580.5033,0.001990569,8.5,4.023,150.9,0,0,
2022-04-16 17:00:00,12.81752,86.19858,-0.654,1006,21.29,331.4512,0.003447837,7.127,3.294,149.4,0,0,
2022-04-16 18:00:00,13.0734,85.76205,-1.669,1006,33.98,161.2016,0.000499274,5.949,1.885,102.7,0,0,
2022-04-16 19:00:00,8.549064,85.57337,-2.552,1007,40.91,73.96968,0,5.059,1.257,59.68,0,0,
2022-04-16 20:00:00,6.431944,85.14174,-3.231,1007,42.61,6.445399,0,3.994,1.221,111.9,0,0,
2022-04-16 21:00:00,6.490177,84.70233,-3.833,1008,42.35,0,0.002806823,3.205,0.215,76.12,0,0,
2022-04-16 22:00:00,6.046868,84.37865,-4.407,1009,47.24,0,0.002603172,0.758,0.006,17.18,0,0,
2022-04-16 23:00:00,4.911225,83.52739,-5.512,1009,53.76,0,0,0,0,0,0,0,
2022-04-17 00:00:00,6.486642,81.65514,-6.635,1010,60.92,0,0,0.748,0.007,47.95,0,0,
2022-04-17 01:00:00,10.08971,79.48505,-7.731,1010,66.65,0,0,0.614,0.007,346.9,0,0,
2022-04-17 02:00:00,17.71784,78.59103,-8.56,1011,70.85,0,0,0,0,0,0,0,
2022-04-17 03:00:00,19.94325,76.2412,-9.27,1011,74.85,0,0.000976475,0,0,0,0,0,
2022-04-17 04:00:00,25.40675,72.37996,-9.66,1012,77.47,0,0.002966191,0,0,0,0,0,
2022-04-17 05:00:00,30.65876,68.78093,-10.02,1012,79.64,0,0.00568528,0,0,0,0,0,
2022-04-17 06:00:00,51.07414,64.93269,-10.41,1013,80.8,1.558629,0.006557057,0,0,0,0,0,
2022-04-17 07:00:00,54.79277,60.85392,-9.9,1013,80.7,34.81563,0.008093878,0,0,0,0,0,
2022-04-17 08:00:00,71.98473,57.99659,-8.62,1014,73.44,103.2669,0.008801794,0,0,0,0,0,
2022-04-17 09:00:00,134.9134,45.82357,-5.505,1014,57.2,372.8497,0,1.096,0.035,59.8,0,0,
2022-04-17 10:00:00,85.67352,34.18525,-2.407,1014,46.74,463.1502,0,3.287,0.508,91.1,0,0,
2022-04-17 11:00:00,36.08308,31.6343,-1.355,1015,37.47,391.4847,0.001312606,5.683,2.063,313.5,0,0,
2022-04-17 12:00:00,23.83835,30.85382,-0.046,1015,29.56,608.033,0.003293528,7.588,2.562,300.7,0,0,
2022-04-17 13:00:00,24.35116,31.10072,1.172,1015,21.69,776.051,0.001667917,9.67,3.107,257.9,0,0,
2022-04-17 14:00:00,17.29114,30.95281,1.523,1015,19.96,646.0179,0.003600607,6.973,2.417,298.7,0,0,
2022-04-17 15:00:00,42.33041,30.64261,2.027,1015,21.52,754.562,0,8.99,3.909,287.5,0,0,
2022-04-17 16:00:00,27.64037,30.77484,1.379,1016,26.18,565.9783,-0.0115218,8.44,2.675,256.1,0,0,
2022-04-17 17:00:00,28.43161,31.42543,2.08,1016,25.85,492.7337,0,7.045,3.089,214.1,0,0,
2022-04-17 18:00:00,48.16776,32.8877,0.965,1016,31.26,256.8415,0,7.506,4.217,204.9,0,0,
2022-04-17 19:00:00,22.71403,33.4779,0.599,1016,30.68,114.1744,0,5.458,1.751,201.8,0,0,
2022-04-17 20:00:00,26.99447,34.33467,-1.044,1016,38.99,7.657951,0,3.246,0.62,170.7,0,0,
2022-04-17 21:00:00,12.61042,34.58968,-2.372,1017,49.44,0,0,2.294,0.54,138.5,0,0,
2022-04-17 22:00:00,11.61405,34.82165,-3.075,1017,59.46,0,0,2.068,0.405,161.7,0,0,
2022-04-17 23:00:00,12.82744,35.15149,-3.428,1017,64.65,0,0.001387439,2.98,0.718,157.4,0,0,
2022-04-18 00:00:00,13.16262,35.42966,-4.15,1017,67.69,0,0,1.597,0.076,165,0,0,
2022-04-18 01:00:00,15.51816,35.65584,-5.119,1017,72.53,0,-0.01528445,0.891,0.009,80.7,0,0,
2022-04-18 02:00:00,12.91228,35.45561,-5.91,1017,77.24,0,-0.01922051,0.819,0.02,225.4,0,0,
2022-04-18 03:00:00,12.70799,35.15414,-6.678,1017,80.1,0,-0.02095855,0.594,0.004,232.7,0,0,
2022-04-18 04:00:00,12.79695,34.62873,-7.124,1017,80.8,0,-0.01930886,0.87,0.006,212.3,0,0,
2022-04-18 05:00:00,12.98166,33.89219,-6.842,1016,77.88,0,-0.01965832,1.628,0.073,150.7,0,0,
2022-04-18 06:00:00,21.34954,32.65366,-7.421,1016,81.5,2.248315,-0.02035054,0,0,0,0,0,
2022-04-18 07:00:00,25.37436,31.4279,-7.222,1015,82.7,50.85209,-0.02187793,0,0,0,0,0,
2022-04-18 08:00:00,23.68375,29.41536,-5.331,1014,73.98,157.3316,-0.01922179,1.454,0.089,163.1,0,0,
2022-04-18 09:00:00,16.80209,24.49405,-2.782,1014,59.79,363.3958,0,2.376,0.598,156.4,0,0,
2022-04-18 10:00:00,38.3483,22.52217,-0.767,1013,45.03,482.842,0,5.1,1.851,198.5,0,0,
2022-04-18 11:00:00,27.96228,22.1838,0.705,1012,33.48,654.2118,0,5.489,2.382,157.6,0,0,
2022-04-18 12:00:00,34.08081,22.61057,2.112,1011,25.03,666.9125,0,5.949,2.453,157,0,0,
2022-04-18 13:00:00,40.31584,23.27576,3.135,1009,27.61,614.9807,0,5.949,2.468,146.4,0,0,
2022-04-18 14:00:00,18.04856,23.30732,3.984,1008,27.36,558.9395,0,6.246,2.369,142.3,0,0,
2022-04-18 15:00:00,20.48928,22.39728,4.187,1007,28.28,371.7315,0,6.226,2.46,147.8,0,0,
2022-04-18 16:00:00,18.80379,22.02909,4.154,1006,30.02,241.5088,0,5.13,2.187,134,0,0,
2022-04-18 17:00:00,11.91651,21.34096,3.712,1006,36.28,193.5818,0,6.799,2.775,145.6,0,0,
2022-04-18 18:00:00,46.28228,21.26239,2.836,1005,45.52,120.4697,0,6.031,3.151,180.9,0,0,
2022-04-18 19:00:00,21.70649,21.22041,1.611,1004,59.08,43.10983,-0.01714673,6.001,3.006,177.8,0,0,
2022-04-18 20:00:00,16.91133,20.80028,0.256,1004,75.4,4.633777,-0.02157335,4.291,1.916,157.7,0,0,
2022-04-18 21:00:00,11.48253,20.75329,-0.8,1003,85.7,0,-0.02672278,2.98,1.367,158.1,0.08,0.08,
2022-04-18 22:00:00,7.715752,20.59086,-1.537,1002,89,0,-0.02595177,3.953,2.081,149.3,0,0.08,
2022-04-18 23:00:00,7.00057,20.34807,-1.746,1001,90.2,0,-0.0152388,4.116,2.397,150.1,0,0.08,
2022-04-19 00:00:00,9.818537,20.20873,-1.945,1000,89.6,0,-0.01445007,3.113,1.505,141.7,0,0.08,
2022-04-19 01:00:00,10.95402,20.01856,-2.037,999,90.3,0,-0.02077483,1.802,0.072,133.1,0,0.08,
2022-04-19 02:00:00,9.223078,19.86485,-2.143,998,90.3,0,0,2.294,0.379,259.8,0,0.08,
2022-04-19 03:00:00,8.116735,19.67354,-1.846,997,89.1,0,0.007874659,1.71,0.264,199.6,0,0.08,
2022-04-19 04:00:00,8.839626,19.50866,-1.463,997,88.7,0,0.01220296,1.126,0.02,69.64,0.31,0.39,
2022-04-19 05:00:00,9.321187,19.35613,-1.51,996,89.8,0,0.003025797,2.396,0.53,137.8,0.45,0.84,
2022-04-19 06:00:00,6.08747,18.72021,-1.229,996,94.3,0.3307659,-0.01282298,5.059,2.052,159.5,1.07,1.91,
2022-04-19 07:00:00,2.894996,17.78358,-0.738,995,90.9,10.6156,0.004491497,8.82,3.272,158.2,0.08,1.99,
2022-04-19 08:00:00,7.701202,17.11764,-1.034,995,90.2,36.32499,0.007948886,9.2,4.681,148.3,0.42,2.41,
2022-04-19 09:00:00,7.758157,16.7408,-0.896,995,89.4,114.659,0.002936282,9.22,4.253,148.4,0.15,2.56,
2022-04-19 10:00:00,7.546243,15.45739,-0.678,995,73.69,175.2702,0,8.33,4.295,141.9,0,2.56,
2022-04-19 11:00:00,12.21978,14.80145,-0.766,995,61.15,196.3175,0,8.83,4.62,148.2,0,2.56,
2022-04-19 12:00:00,10.89643,13.83543,-0.99,996,61.94,206.1587,0.000105973,7.977,4.064,158,0,2.56,
2022-04-19 13:00:00,11.84901,12.64931,-1.095,996,58.12,270.9391,0.001988858,7.363,3.613,167.7,0,2.56,
2022-04-19 14:00:00,9.433325,12.29035,-0.879,997,51.36,252.5054,0,7.158,2.769,206.3,0,2.56,
2022-04-19 15:00:00,12.28806,11.94863,-0.846,997,51.82,185.361,0.002418778,4.69,1.516,192.8,0,2.56,
2022-04-19 16:00:00,11.17843,11.63091,-0.245,998,44.45,247.0458,0.008297644,6.984,1.931,175,0,2.56,
2022-04-19 17:00:00,20.71692,11.99759,0.485,998,35.05,192.9641,0.002250858,9.69,3.191,230.7,0,2.56,
2022-04-19 18:00:00,11.92323,10.56596,0.38,998,34.19,99.15855,-0.01517283,9.96,2.303,304.8,0,2.56,
2022-04-19 19:00:00,7.94745,9.992669,-0.267,999,42.42,38.82434,-0.01682218,7.342,2.451,312.2,0,2.56,
2022-04-19 20:00:00,11.29038,9.758463,-1.457,1000,58.33,5.692441,-0.01459238,6.758,1.629,325.9,0,2.56,
2022-04-19 21:00:00,6.454245,9.548951,-1.086,1000,51.63,0,-0.01120314,6.195,1.693,302.8,0,2.48,
